script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
medical_07,rolling_summary,1,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,rolling_summary,1,10,In which languages must patient consent forms be available?,F4,I don't know,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,rolling_summary,1,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,rolling_summary,1,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,rolling_summary,1,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,rolling_summary,2,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,rolling_summary,2,10,In which languages must patient consent forms be available?,F4,I don't know,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,rolling_summary,2,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,rolling_summary,2,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,rolling_summary,2,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,rolling_summary,3,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,rolling_summary,3,10,In which languages must patient consent forms be available?,F4,I don't know,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,rolling_summary,3,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,rolling_summary,3,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,rolling_summary,3,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,rolling_summary,4,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,rolling_summary,4,10,In which languages must patient consent forms be available?,F4,I don't know,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,rolling_summary,4,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,rolling_summary,4,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,rolling_summary,4,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,hierarchical,0,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,hierarchical,0,10,In which languages must patient consent forms be available?,F4,I don't know,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,hierarchical,0,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,hierarchical,0,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,hierarchical,0,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,hierarchical,1,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,hierarchical,1,10,In which languages must patient consent forms be available?,F4,"Multiple languages tailored for elderly patients, as per legal team recommendation; specific languages not listed.","[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,hierarchical,1,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,hierarchical,1,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,hierarchical,1,25,Within how many hours must remote consultations be logged?,F2,Within 24-72 hours post-encounter.,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,hierarchical,2,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,hierarchical,2,10,In which languages must patient consent forms be available?,F4,Multilingual consent forms tailored to elderly patients' language needs must be available.,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,hierarchical,2,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,hierarchical,2,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,hierarchical,2,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,hierarchical,3,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
medical_07,hierarchical,3,10,In which languages must patient consent forms be available?,F4,Multilingual patient consent forms should cover languages relevant to elderly patients' cultural and linguistic needs.,"[""English and Spanish"", ""Consent forms must be available in English and Spanish"", ""Patient consent forms must be available in English and Spanish.""]"
medical_07,hierarchical,3,15,What did the recent audit identify among contractors?,F6,I don't know,"[""Weak MFA adoption among contractors"", ""The audit identified weak MFA adoption among contractors"", ""A recent audit identified weak MFA adoption among contractors.""]"
medical_07,hierarchical,3,20,What specialists is the organization considering onboarding?,F8,I don't know,"[""Pediatric specialists"", ""The organization is considering onboarding pediatric specialists""]"
medical_07,hierarchical,3,25,Within how many hours must remote consultations be logged?,F2,I don't know,"[""Within 12 hours"", ""Remote consultations must be logged within 12 hours""]"
medical_07,hierarchical,4,5,In which AWS region are patient records stored?,F1,I don't know,"[""AWS us-east-1"", ""Patient records are stored in AWS us-east-1"", ""The platform stores patient records in AWS us-east-1.""]"
