script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
travel_06,hierarchical,4,20,What did the hotel later admit?,F7,"The hotel later admitted the cancellation was due to inventory shortage, not payment verification issues.","[""Inventory issues"", ""They later admitted inventory issues."", ""The hotel initially blamed a payment verification problem but later admitted inventory issues.""]"
travel_06,hierarchical,4,25,What replacement property was later proposed?,F8,Marina Edge Residences was the replacement property later proposed by the hotel chain.,"[""Marina Edge Residences"", ""The replacement property was Marina Edge Residences."", ""The replacement property later proposed was Marina Edge Residences.""]"
travel_06,rag,0,5,What name is the Hilton Honors account registered to?,F1,I don't know,"[""Priya Malhotra"", ""The Hilton Honors account was registered to Priya Malhotra."", ""The traveler booked using the Hilton Honors account registered to Priya Malhotra.""]"
travel_06,rag,0,10,What elite status does the traveler have with Hilton Honors?,F6,I don't know,"[""Diamond elite status"", ""Hilton Honors Diamond elite"", ""The traveler has Diamond elite status with Hilton Honors.""]"
travel_06,rag,0,15,What late check-in availability does the traveler require?,F3,"The traveler requires strict adherence to their original fixed arrival time, no late check-in allowed.","[""Late check-in after midnight"", ""Availability for check-in after midnight"", ""The traveler requires late check-in availability after midnight.""]"
travel_06,rag,0,20,What did the hotel later admit?,F7,I don't know,"[""Inventory issues"", ""They later admitted inventory issues."", ""The hotel initially blamed a payment verification problem but later admitted inventory issues.""]"
travel_06,rag,0,25,What replacement property was later proposed?,F8,Marina Edge Residences was later proposed as the replacement property.,"[""Marina Edge Residences"", ""The replacement property was Marina Edge Residences."", ""The replacement property later proposed was Marina Edge Residences.""]"
travel_06,rag,1,5,What name is the Hilton Honors account registered to?,F1,I don't know,"[""Priya Malhotra"", ""The Hilton Honors account was registered to Priya Malhotra."", ""The traveler booked using the Hilton Honors account registered to Priya Malhotra.""]"
travel_06,rag,1,10,What elite status does the traveler have with Hilton Honors?,F6,I don't know,"[""Diamond elite status"", ""Hilton Honors Diamond elite"", ""The traveler has Diamond elite status with Hilton Honors.""]"
travel_06,rag,1,15,What late check-in availability does the traveler require?,F3,"The traveler requires a fixed, unchangeable arrival time—late check-in is not negotiable.","[""Late check-in after midnight"", ""Availability for check-in after midnight"", ""The traveler requires late check-in availability after midnight.""]"
travel_06,rag,1,20,What did the hotel later admit?,F7,I don't know,"[""Inventory issues"", ""They later admitted inventory issues."", ""The hotel initially blamed a payment verification problem but later admitted inventory issues.""]"
travel_06,rag,1,25,What replacement property was later proposed?,F8,I don't know,"[""Marina Edge Residences"", ""The replacement property was Marina Edge Residences."", ""The replacement property later proposed was Marina Edge Residences.""]"
travel_06,rag,2,5,What name is the Hilton Honors account registered to?,F1,I don't know,"[""Priya Malhotra"", ""The Hilton Honors account was registered to Priya Malhotra."", ""The traveler booked using the Hilton Honors account registered to Priya Malhotra.""]"
travel_06,rag,2,10,What elite status does the traveler have with Hilton Honors?,F6,I don't know,"[""Diamond elite status"", ""Hilton Honors Diamond elite"", ""The traveler has Diamond elite status with Hilton Honors.""]"
travel_06,rag,2,15,What late check-in availability does the traveler require?,F3,The traveler requires a fixed arrival time with no changes allowed for late check-in.,"[""Late check-in after midnight"", ""Availability for check-in after midnight"", ""The traveler requires late check-in availability after midnight.""]"
travel_06,rag,2,20,What did the hotel later admit?,F7,I don't know,"[""Inventory issues"", ""They later admitted inventory issues."", ""The hotel initially blamed a payment verification problem but later admitted inventory issues.""]"
travel_06,rag,2,25,What replacement property was later proposed?,F8,The replacement property differs in location from the original but no specific name was mentioned.,"[""Marina Edge Residences"", ""The replacement property was Marina Edge Residences."", ""The replacement property later proposed was Marina Edge Residences.""]"
travel_06,rag,3,5,What name is the Hilton Honors account registered to?,F1,I don't know,"[""Priya Malhotra"", ""The Hilton Honors account was registered to Priya Malhotra."", ""The traveler booked using the Hilton Honors account registered to Priya Malhotra.""]"
travel_06,rag,3,10,What elite status does the traveler have with Hilton Honors?,F6,I don't know,"[""Diamond elite status"", ""Hilton Honors Diamond elite"", ""The traveler has Diamond elite status with Hilton Honors.""]"
travel_06,rag,3,15,What late check-in availability does the traveler require?,F3,The traveler requires that their arrival time cannot change under any circumstances.,"[""Late check-in after midnight"", ""Availability for check-in after midnight"", ""The traveler requires late check-in availability after midnight.""]"
travel_06,rag,3,20,What did the hotel later admit?,F7,The hotel later admitted the real reason for the cancellation but was inconsistent in explanations.,"[""Inventory issues"", ""They later admitted inventory issues."", ""The hotel initially blamed a payment verification problem but later admitted inventory issues.""]"
travel_06,rag,3,25,What replacement property was later proposed?,F8,I don't know,"[""Marina Edge Residences"", ""The replacement property was Marina Edge Residences."", ""The replacement property later proposed was Marina Edge Residences.""]"
travel_06,rag,4,5,What name is the Hilton Honors account registered to?,F1,I don't know,"[""Priya Malhotra"", ""The Hilton Honors account was registered to Priya Malhotra."", ""The traveler booked using the Hilton Honors account registered to Priya Malhotra.""]"
travel_06,rag,4,10,What elite status does the traveler have with Hilton Honors?,F6,I don't know,"[""Diamond elite status"", ""Hilton Honors Diamond elite"", ""The traveler has Diamond elite status with Hilton Honors.""]"
travel_06,rag,4,15,What late check-in availability does the traveler require?,F3,The traveler requires a fixed arrival time that cannot be changed.,"[""Late check-in after midnight"", ""Availability for check-in after midnight"", ""The traveler requires late check-in availability after midnight.""]"
travel_06,rag,4,20,What did the hotel later admit?,F7,I don't know,"[""Inventory issues"", ""They later admitted inventory issues."", ""The hotel initially blamed a payment verification problem but later admitted inventory issues.""]"
travel_06,rag,4,25,What replacement property was later proposed?,F8,I don't know,"[""Marina Edge Residences"", ""The replacement property was Marina Edge Residences."", ""The replacement property later proposed was Marina Edge Residences.""]"
travel_07,baseline,0,5,Under what name was the rental agreement booked?,F1,I don't know,"[""Daniel Mercer"", ""The rental agreement was booked under Daniel Mercer"", ""The rental agreement was booked under the name Daniel Mercer.""]"
travel_07,baseline,0,10,From which airport was the vehicle collected?,F2,I don't know,"[""Lisbon Airport"", ""The vehicle was collected from Lisbon Airport"", ""The vehicle was collected from Lisbon Airport on 12 April.""]"
travel_07,baseline,0,15,What type of communication does the user only want with the rental agency?,F3,Written communication only; the user wants to avoid phone calls due to inconsistent explanations.,"[""Email-based communication only"", ""The user only wants email communication with the rental agency"", ""The user only wants email-based communication with the rental agency.""]"
travel_07,baseline,0,20,What does the user not want to involve unless arbitration fails?,F4,The user does not want to involve phone calls unless arbitration fails.,"[""Hiring a lawyer"", ""The user does not want to involve a lawyer unless arbitration fails"", ""The user does not want to involve a lawyer unless arbitration fails.""]"
travel_07,baseline,0,25,How much did the rental company charge for alleged bumper and wheel damage?,F5,I don't know,"[""\u20ac1,850"", ""The rental company charged \u20ac1,850 for alleged bumper and wheel damage"", ""The rental company charged \u20ac1,850 for alleged bumper and wheel damage.""]"
travel_07,baseline,1,5,Under what name was the rental agreement booked?,F1,I don't know,"[""Daniel Mercer"", ""The rental agreement was booked under Daniel Mercer"", ""The rental agreement was booked under the name Daniel Mercer.""]"
travel_07,baseline,1,10,From which airport was the vehicle collected?,F2,I don't know,"[""Lisbon Airport"", ""The vehicle was collected from Lisbon Airport"", ""The vehicle was collected from Lisbon Airport on 12 April.""]"
travel_07,baseline,1,15,What type of communication does the user only want with the rental agency?,F3,Written communication only (email or certified mail) to ensure documented and consistent correspondence.,"[""Email-based communication only"", ""The user only wants email communication with the rental agency"", ""The user only wants email-based communication with the rental agency.""]"
